ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
WP619	Type II interferon signaling	10/176	37/9032	0.27027027027027	13.8697788697789	11.0580058197092	1.35103038874127e-09	5.78241006381263e-07	5.33301469239974e-07	3433/5610/3553/4938/6772/9636/2537/2633/6688/8651	10
WP4868	Type I interferon induction and signaling during SARS CoV 2 infection	9/176	32/9032	0.28125	14.4332386363636	10.7309930957133	6.29876359043082e-09	1.3479354083522e-06	1.24317702442714e-06	23586/5610/10333/64135/4939/4938/6772/4940/3665	9
WP5115	Network map of SARS CoV 2 signaling	20/176	254/9032	0.078740157480315	4.04080171796707	6.92967111207256	9.8123106535473e-08	1.39988965323941e-05	1.2910935070457e-05	23586/2353/3434/1843/64386/4599/3579/3553/3429/51512/3577/64135/4939/8743/10410/6772/10964/116844/2537/8807	20
WP4880	Host pathogen interaction of human coronaviruses interferon induction	8/176	33/9032	0.242424242424242	12.4407713498623	9.28155197993578	1.62434876604984e-07	1.73805317967333e-05	1.60297575597024e-05	23586/2353/5610/64135/4939/4938/6772/4940	8
WP4630	Measles virus infection	14/176	136/9032	0.102941176470588	5.28275401069519	7.09415459999401	3.6431412276145e-07	3.11852889083801e-05	2.87616412706408e-05	23586/2353/4599/5610/3553/3303/64135/4939/4938/6772/4940/3665/8717/3310	14
WP5039	SARS CoV 2 innate immunity evasion and cell specific immune response	10/176	66/9032	0.151515151515152	7.77548209366391	7.78786211130342	5.02224895951359e-07	3.5825375911197e-05	3.30411115757473e-05	23586/3433/4599/3579/7706/79132/6772/11126/3665/8717	10
WP4197	Immune response to tuberculosis	6/176	22/9032	0.272727272727273	13.995867768595	8.6031932786045	2.89483077474171e-06	0.000176998224512779	0.000163242336921525	3434/4599/3437/4938/6772/8651	6
WP5187	mRNA vaccine activation of dendritic cell and induction of IFN 1	4/176	10/9032	0.4	20.5272727272727	8.70954829312734	2.67025519306473e-05	0.00142858652828963	0.00131756012815694	23586/51311/64135/3665	4
WP4655	Cytosolic DNA sensing pathway	8/176	74/9032	0.108108108108108	5.54791154791155	5.53767917662073	8.93103803466922e-05	0.00393904732399063	0.00363291378872721	23586/3553/7706/81030/3665/9447/9636/8717	8
WP75	Toll like receptor signaling	9/176	95/9032	0.0947368421052632	4.86172248803828	5.33399293333749	9.20338159810894e-05	0.00393904732399063	0.00363291378872721	2353/10333/7096/51311/7100/23643/3553/6772/3665	9
WP3865	Novel intracellular components of RIG I like receptor pathway	7/176	60/9032	0.116666666666667	5.98712121212121	5.46369399375331	0.000153110476873939	0.00595738946382235	0.00549439510313178	23586/7706/64135/79132/3665/9636/8717	7
WP3858	Toll like receptor signaling related to MyD88	5/176	31/9032	0.161290322580645	8.27712609970675	5.72138031910136	0.000298978229809139	0.0102995846776827	0.00949912507164537	10333/7096/51311/7100/3665	5
WP5491	Transcriptional regulation of memory B cell differentiation	6/176	48/9032	0.125	6.41477272727273	5.30238711020465	0.000312837852359521	0.0102995846776827	0.00949912507164537	10333/7096/51311/7100/604/6688	6
WP3877	MYD88 distinct input output pathway	4/176	18/9032	0.222222222222222	11.4040404040404	6.22852134210459	0.000344334858715919	0.0105268085378867	0.00970868962544885	10333/7096/51311/7100	4
WP1449	Regulation of toll like receptor signaling	10/176	145/9032	0.0689655172413793	3.53918495297806	4.34516425260148	0.000521756660791753	0.0141464551724175	0.0130470257984667	2353/10333/7096/51311/7100/23643/3553/6772/3665/8651	10
WP5146	Lung pathology of COVID 19	4/176	20/9032	0.2	10.2636363636364	5.84643810508809	0.00052883944569785	0.0141464551724175	0.0130470257984667	23586/51311/3553/64135	4
WP24	Peptide GPCRs	7/176	75/9032	0.0933333333333333	4.78969696969697	4.64578684782791	0.000615953085752455	0.0155075247471795	0.0143023162326421	2358/3579/3577/1230/2833/1232/2357	7
WP4341	Non genomic actions of 1 25 dihydroxyvitamin D3	7/176	76/9032	0.0921052631578947	4.72667464114832	4.59914056173391	0.000667474323354675	0.0158710561331	0.0146375948104095	91543/51311/64127/4939/6772/10964/9636	7
WP2865	IL1 and megakaryocytes in obesity	4/176	24/9032	0.166666666666667	8.5530303030303	5.22297696325605	0.00109141160246418	0.0245854824134036	0.0226747562838818	7096/3553/4318/1232	4
WP5473	Cytokine cytokine receptor interaction	13/176	258/9032	0.0503875968992248	2.58579985905567	3.64304775275221	0.00157209764593232	0.0336428896229517	0.0310282430118222	3579/1438/3577/608/3568/1230/8743/8809/970/10673/3557/1232/8807	13
WP4494	Selective expression of chemokine receptors during T cell polarization	4/176	29/9032	0.137931034482759	7.07836990595611	4.62165955599493	0.00226139985201291	0.0460894826981678	0.0425075160152802	1230/8809/2833/1232	4
