ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
WP4868	Type I interferon induction and signaling during SARS CoV 2 infection	12/402	32/9001	0.375	8.3964552238806	9.06226831167538	5.36586020109081e-09	3.13902821763813e-06	2.73941283950426e-06	23586/10333/7097/4615/5610/4939/4938/6772/4940/64135/7099/3665	12
WP619	Type II interferon signaling	12/402	37/9001	0.324324324324324	7.26179911254538	8.25200296995468	3.59127886391687e-08	1.05044906769569e-05	9.16721183684044e-06	2537/2633/8651/3553/3433/5610/6890/4938/4261/6772/6688/9636	12
WP5491	Transcriptional regulation of memory B cell differentiation	12/402	48/9001	0.25	5.5976368159204	6.90528002660834	8.63516603454778e-07	0.000138257384439966	0.000120656466852692	10333/7096/7100/7097/6774/604/974/973/51311/7099/6688/4067	12
WP5115	Network map of SARS CoV 2 signaling	30/402	254/9001	0.118110236220472	2.64455282641909	5.74837947861765	9.45349637196347e-07	0.000138257384439966	0.000120656466852692	2537/1051/929/10410/8807/7216/23586/64386/3579/3553/57142/3577/3434/4615/3429/3122/8743/4939/6772/2353/1843/4599/64135/51512/684/3603/10964/3091/9332/116844	30
WP4630	Measles virus infection	20/402	136/9001	0.147058823529412	3.2927275387767	5.82495853898782	2.30890932481522e-06	0.000265090347822163	0.000231342903632477	8717/3310/23586/103/3553/3303/7097/4615/5610/3560/4939/4938/6772/6774/2353/4940/4599/64135/7099/3665	20
WP4197	Immune response to tuberculosis	8/402	22/9001	0.363636363636364	8.14201718679331	7.25151170591028	2.7188753622786e-06	0.000265090347822163	0.000231342903632477	8651/3434/6890/3437/4938/6772/4599/3430	8
WP3877	MYD88 distinct input output pathway	7/402	18/9001	0.388888888888889	8.70743504698729	7.07694357528902	6.97956095855274e-06	0.000583291880107622	0.000509035648856854	10333/7096/7100/7097/4615/51311/7099	7
WP4880	Host pathogen interaction of human coronaviruses interferon induction	9/402	33/9001	0.272727272727273	6.10651289009498	6.35395170380067	9.58446461500428e-06	0.000700863974972188	0.000611640176089089	23586/4615/5610/4939/4938/6772/2353/4940/64135	9
WP3858	Toll like receptor signaling related to MyD88	8/402	31/9001	0.258064516129032	5.77820574546622	5.76182121537723	4.70487148627726e-05	0.00305816646608022	0.00266884522905786	10333/7096/7100/7097/4615/51311/7099/3665	8
WP2865	IL1 and megakaryocytes in obesity	7/402	24/9001	0.291666666666667	6.53057628524046	5.8657115454916	6.01126677700996e-05	0.00351659106455083	0.00306890988089456	7077/7096/3553/7097/4615/4318/1232	7
WP4298	Acute viral myocarditis	13/402	85/9001	0.152941176470588	3.42443664032777	4.85562991713181	9.12527787311761e-05	0.00485298868706709	0.0042351768119254	834/8651/7100/4318/64127/3108/6772/6774/839/7099/1232/29108/1604	13
WP5039	SARS CoV 2 innate immunity evasion and cell specific immune response	11/402	66/9001	0.166666666666667	3.73175787728026	4.81589711467522	0.000143599942377998	0.00700049719092741	0.00610929579415168	8717/23586/3579/4088/3433/79132/6772/11126/4599/3665/7706	11
WP1772	Apoptosis modulation and signaling	13/402	92/9001	0.141304347826087	3.1638816785637	4.51048508205826	0.000207685629119032	0.00934585331035646	0.00815607531358144	834/8717/8837/3303/4615/837/8793/8743/90427/2353/839/4170/56616	13
WP1449	Regulation of toll like receptor signaling	17/402	145/9001	0.117241379310345	2.6250986447075	4.26535548426824	0.000243450336930231	0.0101727462217275	0.00887770025647834	929/7874/8651/10333/7096/7100/23643/3553/57162/11213/7097/4615/6772/2353/51311/7099/3665	17
WP75	Toll like receptor signaling	13/402	95/9001	0.136842105263158	3.06396962555643	4.37254276510834	0.000287495115128438	0.0112123094900091	0.00978492146226613	929/10333/7096/7100/23643/3553/7097/4615/6772/2353/51311/7099/3665	13
WP4655	Cytosolic DNA sensing pathway	11/402	74/9001	0.148648648648649	3.32832459324997	4.34827422073061	0.000405493014405835	0.0148258383392133	0.0129384284201862	834/8717/23586/103/3553/81030/3665/9447/29108/7706/9636	11
WP5561	Integrative Analysis of Treg Glial Interactions 	14/402	112/9001	0.125	2.7988184079602	4.14171478401893	0.00044110843329868	0.0151793196164546	0.0132469096068025	834/10215/3553/4088/4615/4318/3560/5008/6772/6774/3588/7099/7049/140885	14
WP5218	Extrafollicular and follicular B cell activation by SARS CoV 2	11/402	76/9001	0.144736842105263	3.24073710395392	4.24134788904604	0.00051286012901632	0.0166374248508066	0.0145193901082163	1378/3433/604/643/1380/933/973/83416/10673/7099/9636	11
WP5198	Inflammatory bowel disease signaling	8/402	43/9001	0.186046511627907	4.16568321184774	4.49890122954733	0.000540360807120215	0.0166374248508066	0.0145193901082163	8807/7100/7097/64127/3108/6772/6774/7099	8
WP5187	mRNA vaccine activation of dendritic cell and induction of IFN 1	4/402	10/9001	0.4	8.95621890547264	5.44268289158256	0.000664061354695228	0.0194237946248354	0.0169510398435361	23586/64135/51311/3665	4
WP5033	Genes associated with the development of rheumatoid arthritis	5/402	18/9001	0.277777777777778	6.21959646213378	4.79261770266072	0.000916183354781019	0.0255222505974713	0.0222731291763807	115352/6583/4261/51744/3572	5
WP4478	LTF danger signal response pathway	5/402	19/9001	0.263157894736842	5.89224927991621	4.61539802510663	0.00119828952037347	0.0318636077008401	0.027807197003882	929/3553/7097/4615/7099	5
